WGT,EDUC,LF,FOODHOME,FOODAWAY,FOODDELV,RENT,INCOME,WAGEINC,INTDIVINC,KGINC,SAVING,LIQ,FIN,ASSET,NFIN,DEBT,NETWORTH,TPAY,PIRTOTAL,CONSUMPTION,CONS_P
44.50783571,14,1,25200,2640,0,0,6409807.114,0,461657.4399,0,0,10290000,22731000,42184000,19453000,0,42184000,0,0,0,0
44.4861827,14,1,21600,3120,0,0,5977442.385,0,461765.5311,0,0,7450000,20413000,39706000,19293000,0,39706000,0,0,0,0
44.69035268,14,1,22800,3240,0,0,5999060.621,0,487599.3237,0,0,7347000,20989000,40400000,19411000,0,40400000,0,0,0,0
45.24084594,14,1,22800,2880,0,0,6409807.114,0,461657.4399,0,0,5759000,17874000,37500000,19626000,0,37500000,0,0,0,0
45.27786572,14,1,25200,3360,0,0,6615180.361,0,461765.5311,0,0,5561000,17187000,36154000,18967000,0,36154000,0,0,0,0
6379.966908,8,1,1800,1680,0,0,9728.206413,0,0,0,1500,4000,4000,688000,684000,73000,615000,2600,3.207168791,31200,0.044716553
6367.764901,8,1,1800,0,0,0,4539.829659,0,0,0,1500,4000,4000,688000,684000,48000,640000,2600,6.872504552,31200,0.04505156
6937.712326,8,1,1800,2400,0,0,1621.367736,0,0,0,1500,4000,4000,688000,684000,68000,620000,2600,11.20566728,31200,0.045242218
6528.140313,8,1,1800,0,0,0,8647.294589,0,0,0,1500,4000,4000,688000,684000,98000,590000,2600,3.60806489,31200,0.044785934
7033.596496,8,1,1800,0,0,0,4972.194389,0,0,0,1500,4000,4000,688000,684000,118000,570000,2600,6.274895461,31200,0.045023452
15976.03341,13,1,6000,1200,0,0,171864.98,171864.98,421.5556112,0,5400,8400,114400,396400,282000,237500,158900,2352.5,0.164256849,28230,0.049677529
15168.37202,13,1,6000,1200,0,0,172945.8918,171864.98,270.2279559,0,5400,8400,114400,396400,282000,236500,159900,2352.5,0.163230243,28230,0.049583215
15267.45391,13,1,6000,1200,0,0,171864.98,171864.98,562.0741483,0,5400,8400,114400,395400,281000,237500,157900,2342.5,0.163558626,28110,0.049553561
15445.75992,13,1,6000,1200,0,0,171864.98,171864.98,108.0911824,0,5400,8400,114400,394400,280000,236500,157900,2352.5,0.164256849,28230,0.049852986
15100.38257,13,1,6000,1200,0,0,171864.98,170784.0681,129.7094188,0,5400,8400,114400,395400,281000,237500,157900,2352.5,0.164256849,28230,0.049765103
2200.104669,11,0,3480,240,0,0,16213.67736,0,0,0,0,1920,288920,351920,63000,1490,350430,37.25,0.027569316,447,0.001214233
2107.918838,11,0,3480,240,0,0,15132.76553,0,0,0,0,2510,44510,107510,63000,1490,106020,37.25,0.029538553,447,0.003644732
2240.347459,11,0,3240,240,0,0,16213.67736,0,0,0,0,1290,158290,221290,63000,1490,219800,37.25,0.027569316,447,0.001882076
2198.553415,11,0,2760,240,0,0,16213.67736,0,0,0,0,2710,53710,116710,63000,1490,115220,37.25,0.027569316,447,0.003362832
2234.627459,11,0,2760,240,0,0,15132.76553,0,0,0,0,2310,88310,151310,63000,1490,149820,37.25,0.029538553,447,0.002685608
2731.849271,8,1,2600,7280,0,1300,48641.03206,34589.17836,0,0,6300,11400,19400,59400,40000,38710,20690,1075,0.265208189,12900,0.119399082
2760.468903,8,1,2600,7800,0,1300,46479.20842,34589.17836,0,0,6000,11800,19800,59800,40000,38710,21090,1085,0.280125253,13020,0.122507499
2721.643223,8,1,2600,7280,0,1300,46479.20842,34589.17836,0,0,7500,14100,22100,62100,40000,40710,21390,1015,0.262052656,12180,0.112176172
2741.054701,8,1,2600,7800,0,1300,45398.29659,34589.17836,0,0,6600,14100,22100,62100,40000,40700,21400,1025,0.270935276,12300,0.114420418
2694.101474,8,1,2600,7800,0,1300,46479.20842,34589.17836,0,0,6500,11600,19600,58600,39000,40700,17900,1025,0.264634455,12300,0.117054555
11561.95694,4,0,2400,360,0,510,12970.94188,0,0,0,0,100,100,100,0,0,100,0,0,0,0
11618.51193,4,0,2400,360,0,550,12970.94188,0,0,0,0,100,100,100,0,0,100,0,0,0,0
11444.80692,4,0,2400,360,0,590,14051.85371,0,0,0,0,100,100,100,0,0,100,0,0,0,0
11627.51362,4,0,2400,360,0,550,12970.94188,0,0,0,0,100,100,100,0,0,100,0,0,0,0
11473.95082,4,0,2400,360,0,520,14051.85371,0,0,0,0,100,100,100,0,0,100,0,0,0,0
2273.918527,10,1,6000,480,1560,0,3891.282565,0,0,0,0,300,106300,206300,100000,105000,101300,2500,7.709540363,30000,0.142727137
2177.233189,10,1,6000,1800,600,0,3891.282565,0,0,0,0,300,220300,320300,100000,105000,215300,2500,7.709540363,30000,0.09253796
2159.63188,10,1,6000,840,2760,0,3891.282565,0,0,0,0,300,159300,259300,100000,105000,154300,2500,7.709540363,30000,0.113985538
2168.040562,10,1,6000,600,2160,0,3891.282565,0,0,0,0,300,150300,250300,100000,105000,145300,2500,7.709540363,30000,0.118021357
2140.247592,10,1,6000,240,960,0,3891.282565,0,0,0,0,300,82300,182300,100000,105000,77300,2500,7.709540363,30000,0.161124622
1702.161103,8,1,1800,2400,0,300,10809.11824,10809.11824,0,0,0,2000,2200,8000,5800,3000,5000,325,0.360806489,3900,0.207346243
1714.273929,8,1,1800,2400,0,300,10809.11824,10809.11824,0,0,0,2000,2200,8000,5800,2600,5400,325,0.360806489,3900,0.207346243
1691.150199,8,1,1800,2400,0,300,10809.11824,10809.11824,0,0,0,2000,2200,8100,5900,1780,6320,325,0.360806489,3900,0.206249702
1726.587152,8,1,1800,2400,0,300,10809.11824,10809.11824,0,0,0,2000,2200,8100,5900,3000,5100,325,0.360806489,3900,0.206249702
1691.092643,8,1,1800,2400,0,300,10809.11824,10809.11824,0,0,0,2000,2200,8100,5900,3000,5100,325,0.360806489,3900,0.206249702
8848.222013,12,0,1560,0,0,0,75663.82766,0,0,1059.293587,0,10300,1044300,1208300,164000,41270,1167030,721.75,0.11446685,8661,0.006745517
8876.439685,12,0,1560,0,0,0,75663.82766,0,0,5080.285571,0,10300,908300,1073200,164900,41270,1031930,711.75,0.112880887,8541,0.007434301
9558.893174,12,0,1560,0,0,0,81068.38677,0,0,4647.920842,0,10300,868300,1026500,158200,41270,985230,711.75,0.105355495,8541,0.007711488
9111.483229,12,0,1560,0,0,0,79987.47495,0,0,3999.373748,0,10300,847300,1011400,164100,41270,970130,721.75,0.108279453,8661,0.00793577
9707.945115,12,0,1560,0,0,0,74582.91583,0,0,972.8206413,0,10300,849300,1012700,163400,41270,971430,721.75,0.11612579,8661,0.007965728
10811.89925,9,1,3600,1800,0,1000,86472.94589,0,0,0,10000,21800,21800,26700,4900,6000,20700,200,0.027754345,2400,0.021206482
10916.74439,9,1,3600,1800,0,1000,86472.94589,0,0,0,10000,21800,21800,26800,5000,6000,20800,200,0.027754345,2400,0.02118776
10949.73038,9,1,3600,1800,0,1000,86472.94589,0,0,0,10000,21700,21700,26700,5000,6000,20700,200,0.027754345,2400,0.021206482
10827.93726,9,1,3600,1800,0,1000,86472.94589,0,0,0,10000,21700,21700,26700,5000,6000,20700,200,0.027754345,2400,0.021206482
10912.56263,9,1,3600,1800,0,1000,86472.94589,0,0,0,10000,21800,21800,26800,5000,6000,20800,200,0.027754345,2400,0.02118776
2441.205232,12,1,12000,36000,1200,0,1020380.762,46479.20842,432.3647295,-3242.735471,142000,189100,769100,7142100,6373000,854000,6288100,3500,0.041161105,42000,0.005145495
2676.389088,12,1,12000,36000,1200,0,1020380.762,45398.29659,432.3647295,-3242.735471,142000,189100,769100,7125100,6356000,853000,6272100,3600,0.042337137,43200,0.005303554
2901.728776,12,1,12000,36000,1200,0,1020380.762,45398.29659,432.3647295,-3242.735471,142000,189100,769100,7143100,6374000,854000,6289100,3600,0.042337137,43200,0.00529186
2599.617944,12,1,12000,36000,1200,0,1020380.762,45398.29659,432.3647295,-3242.735471,142000,189100,769100,7138100,6369000,853000,6285100,3600,0.042337137,43200,0.005295103
2514.475571,12,1,12000,36000,1200,0,1020380.762,46479.20842,432.3647295,-3242.735471,142000,189100,769100,7123900,6354800,853000,6270900,3600,0.042337137,43200,0.005304336
61.14209101,12,1,14400,19200,0,0,5577505.01,0,156191.7585,1232239.479,461000,606000,28306000,59366000,31060000,3470000,55896000,12400,0.026678596,148800,0.002291222
60.09268007,12,1,14400,19200,0,0,5923396.794,0,155110.8467,1113339.178,265000,274300,31184300,240610300,209426000,3330000,237280300,12600,0.025525894,151200,0.000613304
61.85044299,12,1,13200,16800,0,0,5804496.493,0,148625.3758,1002005.261,238000,248000,21258000,58382000,37124000,3360000,55022000,13500,0.027909398,162000,0.002523895
61.76013585,12,1,13200,18000,0,0,5880160.321,0,150787.1994,1080911.824,144000,155000,30248000,100962200,70714200,3420000,97542200,12500,0.025509509,150000,0.001403938
60.47478259,12,1,14400,18000,0,0,5458604.709,0,151868.1112,1232239.479,516000,636000,20439000,226956000,206517000,3630000,223326000,13500,0.029677914,162000,0.00069703
10625.08883,12,1,16800,2400,0,0,281037.0742,281037.0742,0,0,8000,59000,673000,1386000,713000,464900,921100,4760,0.203247206,57120,0.034264385
10664.56507,12,1,16800,2400,0,0,281037.0742,281037.0742,0,0,8000,58430,672430,1384530,712100,464800,919730,4780,0.204101186,57360,0.034438721
11479.58174,12,1,16800,2400,0,0,281037.0742,281037.0742,0,0,8000,58680,672680,1384680,712000,464900,919780,4770,0.203674196,57240,0.034363579
10949.57998,12,1,16800,2400,0,0,281037.0742,281037.0742,0,0,8000,57180,671180,1383180,712000,465650,917530,4790,0.204528175,57480,0.034538764
11656.76929,12,1,16800,2400,0,0,281037.0742,281037.0742,0,0,8000,58830,672830,1383830,711000,465000,918830,4790,0.204528175,57480,0.034525279
2794.653375,14,1,6000,2400,0,0,255095.1904,241043.3367,162.1367736,0,0,46000,111000,1911000,1800000,1111000,800000,4500,0.211685685,54000,0.024929652
3269.342099,14,1,6000,2400,0,0,256176.1022,243205.1603,162.1367736,0,0,46000,111000,1911000,1800000,1112000,799000,4500,0.210792496,54000,0.024917218
2345.368952,14,1,6000,2400,0,0,262661.5732,249690.6313,162.1367736,0,0,46000,111000,1911000,1800000,1112000,799000,4400,0.201019127,52800,0.02429081
2782.485359,14,1,6000,2400,0,0,256176.1022,242124.2485,162.1367736,0,0,46000,111000,1911000,1800000,1112000,799000,4500,0.210792496,54000,0.024917218
2522.936745,14,1,6000,2400,0,0,232396.0421,219425.1002,162.1367736,0,0,46000,111000,1911000,1800000,1110000,801000,4500,0.232361961,54000,0.025193664
3338.286076,8,0,15600,1200,0,600,22699.1483,0,0,0,0,90,90,75090,75000,0,75090,0,0,0,0
3342.414569,8,0,15600,1200,0,600,23780.06012,0,0,0,0,670,670,45670,45000,0,45670,0,0,0,0
3332.077583,8,0,15600,1200,0,600,22699.1483,0,0,0,0,220,220,60220,60000,0,60220,0,0,0,0
3343.553833,8,0,15600,1200,0,600,21618.23647,0,0,0,0,5,5,65005,65000,0,65005,0,0,0,0
3331.801476,8,0,15600,1200,0,600,23780.06012,0,0,0,0,1900,1900,61900,60000,0,61900,0,0,0,0
4359.835708,12,1,6000,7200,0,2600,297250.7515,135113.978,0,0,20000,38000,2783000,4097000,1314000,0,4097000,0,0,0,0
4760.392538,12,1,6000,7200,0,2600,297250.7515,135113.978,0,0,20000,38000,2783000,4097000,1314000,0,4097000,0,0,0,0
5193.188886,12,1,6000,7200,0,2600,297250.7515,135113.978,0,0,20000,38000,2783000,4098000,1315000,0,4098000,0,0,0,0
4609.141201,12,1,6000,7200,0,2600,297250.7515,135113.978,0,0,20000,38000,2783000,4098000,1315000,0,4098000,0,0,0,0
4492.652747,12,1,6000,7200,0,2600,297250.7515,135113.978,0,0,20000,38000,2783000,4098000,1315000,0,4098000,0,0,0,0
1811.324163,12,1,1800,960,1040,1200,64854.70942,64854.70942,0,0,0,680,680,680,0,55000,-54320,0,0,0,0
1842.845628,12,1,1800,960,1040,1200,64854.70942,64854.70942,0,0,0,680,680,680,0,55000,-54320,0,0,0,0
1819.542254,12,1,1800,960,1040,1200,64854.70942,64854.70942,0,0,0,680,680,680,0,55000,-54320,0,0,0,0
1829.647506,12,1,1800,960,1040,1200,64854.70942,64854.70942,0,0,0,680,680,680,0,55000,-54320,0,0,0,0
1823.941311,12,1,1800,960,1040,1200,64854.70942,64854.70942,0,0,0,680,680,680,0,55000,-54320,0,0,0,0
9295.58608,8,1,6000,2400,0,1200,63773.7976,61611.97395,0,2053.732465,0,1890,2670,47980,45310,35000,12980,590,0.111017381,7080,0.063353552
9011.403262,8,1,6000,2400,0,1200,57288.32665,56207.41483,0,2053.732465,0,2610,3390,36700,33310,35000,1700,590,0.123585387,7080,0.075328504
9191.300944,8,1,6000,2400,0,1200,103767.5351,101605.7114,0,2053.732465,0,1860,2650,62960,60310,35000,27960,590,0.068229432,7080,0.042464492
9098.511587,8,1,6000,2400,0,1200,59450.1503,57288.32665,0,2161.823647,0,890,1680,60640,58960,36000,24640,590,0.119091373,7080,0.058955709
9071.00575,8,1,6000,2400,0,1100,36751.002,33508.26653,0,2053.732465,0,950,1730,32030,30300,35000,-2970,590,0.192647809,7080,0.102935401
12344.42983,9,1,7200,4800,4800,0,79987.47495,75663.82766,0,0,0,9000,9000,396800,387800,154000,242800,2300,0.345054023,27600,0.057887427
11796.82957,9,1,7200,4800,4800,0,81068.38677,75663.82766,0,0,0,9000,9000,396800,387800,155000,241800,2300,0.340453302,27600,0.057756489
12047.34101,9,1,7200,4800,4800,0,81068.38677,75663.82766,0,0,0,9000,9000,396800,387800,149000,247800,2300,0.340453302,27600,0.057756489
12034.51218,9,1,7200,4800,4800,0,79987.47495,75663.82766,0,0,0,9000,9000,396800,387800,149000,247800,2300,0.345054023,27600,0.057887427
11868.56887,9,1,7200,4800,4800,0,81068.38677,75663.82766,0,0,0,9000,9000,396800,387800,155000,241800,2300,0.340453302,27600,0.057756489
13485.96149,9,0,14400,2400,0,0,127547.5952,64854.70942,0,0,3000,4500,4500,304500,300000,148600,155900,1875,0.176404737,22500,0.052077596
12952.29484,9,0,14400,2400,0,0,126466.6834,64854.70942,0,0,3000,4500,4500,309500,305000,148600,160900,1885,0.178861336,22620,0.051884699
13130.16168,9,0,14400,2400,0,0,126466.6834,64854.70942,0,0,3000,4500,4500,309500,305000,148600,160900,1875,0.17791247,22500,0.051609448
13068.37196,9,0,14400,2400,0,0,127547.5952,64854.70942,0,0,3000,4500,4500,298600,294100,148600,150000,1885,0.177345562,22620,0.053080201
13001.05624,9,0,14400,2400,0,0,127547.5952,64854.70942,0,0,3000,4500,4500,306500,302000,148600,157900,1875,0.176404737,22500,0.051837633
7543.271575,8,1,4800,720,2640,680,6485.470942,6485.470942,0,0,850,1955,3055,22055,19000,39550,-17495,13.75,0.025441483,165,0.005781264
7844.334908,8,1,4800,720,2640,650,6485.470942,6485.470942,0,0,850,1955,3055,23055,20000,47550,-24495,13.75,0.025441483,165,0.005585558
7729.076272,8,1,4800,720,2640,440,6485.470942,6485.470942,0,0,850,1855,2955,22955,20000,50550,-27595,13.75,0.025441483,165,0.00560453
7550.835016,8,1,4800,720,2640,430,6485.470942,6485.470942,0,0,860,1970,3070,22070,19000,31550,-9480,13.75,0.025441483,165,0.005778227
7873.599542,8,1,4800,720,2640,420,6485.470942,6485.470942,0,0,850,1960,3060,23060,20000,31550,-8490,13.75,0.025441483,165,0.005584612
10739.79798,13,1,6000,2400,0,0,136194.8898,136194.8898,0,0,85000,98500,108500,412500,304000,0,412500,0,0,0,0
10314.80255,13,1,6000,2400,0,0,136194.8898,136194.8898,0,0,85000,98500,108500,413500,305000,0,413500,0,0,0,0
10456.45014,13,1,6000,2400,0,0,136194.8898,136194.8898,0,0,85000,98500,108500,413500,305000,0,413500,0,0,0,0
10407.24274,13,1,6000,2400,0,0,136194.8898,136194.8898,0,0,85000,98500,108500,413500,305000,0,413500,0,0,0,0
10353.6346,13,1,6000,2400,0,0,136194.8898,136194.8898,0,0,85000,98500,108500,413500,305000,0,413500,0,0,0,0
126.2409364,13,1,3600,36000,0,0,2561761.022,64854.70942,7134.018036,-3242.735471,50000,252500,2467500,11853500,9386000,2050000,9803500,16500,0.077290582,198000,0.013735443
132.4786142,13,1,3600,36000,0,0,2777943.387,64854.70942,13403.30661,-3242.735471,50000,252500,2484500,11870500,9386000,2050000,9820500,17500,0.075595493,210000,0.014335994
138.8327508,13,1,3600,36000,0,0,2669852.204,64854.70942,15781.31263,-3242.735471,50000,252500,2484500,11870500,9386000,2050000,9820500,17500,0.078656039,210000,0.014442566
132.6696321,13,1,3600,36000,0,0,3167071.643,64854.70942,10376.75351,-3242.735471,50000,252500,2012500,11398500,9386000,2050000,9348500,16500,0.062518321,198000,0.013593699
128.5224885,13,1,3600,36000,0,0,3253544.589,64854.70942,7890.656313,-3242.735471,50000,252500,2467500,11853500,9386000,2050000,9803500,17500,0.064544989,210000,0.0139008
1707.538438,12,1,24960,8320,0,0,1189003.006,317788.0762,14808.49198,16213.67736,0,51000,3922000,13802000,9880000,3448000,10354000,19100,0.192766544,229200,0.01528917
1819.408044,12,1,28080,7800,0,0,1221430.361,351296.3427,16970.31563,10809.11824,0,48000,5595000,15966000,10371000,3819000,12147000,20100,0.197473395,241200,0.014033511
1897.960316,12,1,23400,8320,0,0,1189003.006,309140.7816,24644.78958,21618.23647,0,60000,8286000,18313000,10027000,3607000,14706000,21100,0.212951522,253200,0.012983282
1824.476862,12,1,29120,6760,0,0,1232239.479,368590.9319,13727.58016,16213.67736,0,49000,6011000,15520000,9509000,3684000,11836000,20300,0.197688846,243600,0.014541339
1719.696125,12,1,23400,8320,0,0,1124148.297,259418.8377,14592.30962,15132.76553,0,46000,2993000,12991000,9998000,3519000,9472000,20500,0.218832338,246000,0.017428085
7584.873581,10,0,3600,720,0,650,30265.53106,0,0,0,1,221,221,28521,28300,300,28221,7.5,0.00297368,90,0.001530963
7643.219739,10,0,3600,720,0,650,25941.88377,0,0,0,1,221,221,27621,27400,300,27321,7.5,0.003469293,90,0.001680268
7644.151201,10,0,3600,720,0,650,22699.1483,0,0,0,1,221,221,28621,28400,300,28321,7.5,0.003964907,90,0.001753697
7719.697856,10,0,3600,600,0,650,23780.06012,0,0,0,1,221,221,28621,28400,300,28321,7.5,0.003784684,90,0.001717523
7662.07594,10,0,3600,600,0,650,22699.1483,0,0,0,1,221,221,28421,28200,300,28121,7.5,0.003964907,90,0.001760558
7629.101788,8,1,7200,4800,0,0,114576.6533,129709.4188,0,0,52000,57000,456000,1001500,545500,65500,936000,877.5,0.09190354,10530,0.009434836
7654.084117,8,1,7200,4800,0,0,114576.6533,129709.4188,0,0,52000,57000,454000,999500,545500,65500,934000,877.5,0.09190354,10530,0.009451773
8247.089554,8,1,7200,4800,0,0,114576.6533,129709.4188,0,0,52000,57000,458000,1003500,545500,65500,938000,877.5,0.09190354,10530,0.009417959
7862.668861,8,1,7200,4800,0,0,114576.6533,129709.4188,0,0,52000,57000,456000,1000400,544400,65500,934900,877.5,0.09190354,10530,0.009444144
8373.113923,8,1,7200,4800,0,0,114576.6533,129709.4188,0,0,52000,57000,457000,1003400,546400,65500,937900,877.5,0.09190354,10530,0.009418801
2446.157767,12,1,7200,600,0,0,237800.6012,216182.3647,0,0,0,14000,63000,814000,751000,295250,518750,325,0.016400295,3900,0.003707927
2455.965418,12,1,7200,600,0,0,237800.6012,216182.3647,0,0,0,14000,63000,815000,752000,365250,449750,325,0.016400295,3900,0.003704405
2643.588464,12,1,7200,600,0,0,237800.6012,216182.3647,0,0,0,14000,63000,814000,751000,341250,472750,325,0.016400295,3900,0.003707927
2522.326507,12,1,7200,600,0,0,237800.6012,216182.3647,0,0,0,14000,63000,815000,752000,322250,492750,325,0.016400295,3900,0.003704405
2684.388421,12,1,7200,600,0,0,237800.6012,216182.3647,0,0,0,14000,63000,815000,752000,312250,502750,325,0.016400295,3900,0.003704405
14131.38774,13,1,10800,1200,0,0,102686.6233,102686.6233,0,0,10000,15500,15500,335500,320000,230100,105400,1922.5,0.224664122,23070,0.0526488
13625.87336,13,1,10800,1200,0,0,102686.6233,102686.6233,0,0,10000,15500,15500,344500,329000,230100,114400,1912.5,0.223495518,22950,0.051320855
13492.42173,13,1,10800,1200,0,0,102686.6233,102686.6233,0,0,10000,15500,15500,341500,326000,230100,111400,1922.5,0.224664122,23070,0.051937629
13691.76549,13,1,10800,1200,0,0,102686.6233,102686.6233,0,0,10000,15500,15500,345500,330000,230100,115400,1922.5,0.224664122,23070,0.051474093
13405.57064,13,1,10800,1200,0,0,102686.6233,102686.6233,0,0,10000,15500,15500,324300,308800,230100,94200,1922.5,0.224664122,23070,0.054029796
9850.014056,12,1,9600,3600,2400,0,404261.022,264823.3968,75.66382766,-6485.470942,300000,484000,639000,2659000,2020000,943290,1715710,6160,0.182852157,73920,0.024131146
10206.39546,12,1,9600,3600,2400,0,404261.022,264823.3968,75.66382766,-6485.470942,142000,252000,314000,2333000,2019000,981200,1351800,6290,0.18671105,75480,0.02757501
9324.641461,12,1,9600,3600,2400,0,404261.022,264823.3968,75.66382766,-6485.470942,10500,90500,128000,2148000,2020000,1142900,1005100,6610,0.196209864,79320,0.031078326
9696.450925,12,1,9600,3600,2400,0,404261.022,264823.3968,75.66382766,-6485.470942,67000,217000,304000,2324000,2020000,1165200,1158800,6590,0.195616188,79080,0.028985496
9658.784935,12,1,9600,3600,2400,0,404261.022,264823.3968,75.66382766,-6485.470942,784000,924000,986000,3006000,2020000,946100,2059900,6190,0.183742671,74280,0.021781324
15735.70601,4,0,4680,0,0,270,27022.79559,0,0,0,30000,30000,30000,58000,28000,0,58000,0,0,0,0
15750.67683,4,0,4680,0,0,280,27022.79559,0,0,0,30000,30000,30000,57000,27000,0,57000,0,0,0,0
15722.58972,4,0,4680,0,0,270,27022.79559,0,0,0,30000,30000,30000,55000,25000,0,55000,0,0,0,0
15744.36766,4,0,4680,0,0,280,27022.79559,0,0,0,30000,30000,30000,67000,37000,0,67000,0,0,0,0
15731.09759,4,0,4680,0,0,270,27022.79559,0,0,0,30000,30000,30000,68000,38000,0,68000,0,0,0,0
8923.10015,13,0,1800,480,0,620,20537.32465,0,0,0,0,0,0,14000,14000,0,14000,0,0,0,0
9016.58109,13,0,1800,480,0,680,21618.23647,0,0,0,0,0,0,14000,14000,0,14000,0,0,0,0
8889.763905,13,0,1800,360,0,760,17294.58918,0,0,0,0,0,0,14000,14000,0,14000,0,0,0,0
9001.05714,13,0,1800,360,0,690,20537.32465,0,0,0,0,0,0,15000,15000,0,15000,0,0,0,0
9027.609671,13,0,1800,480,0,740,17294.58918,0,0,0,0,0,0,14000,14000,0,14000,0,0,0,0
9315.993223,9,1,6000,0,0,600,72421.09218,59450.1503,129.7094188,0,40000,52980,114980,171980,57000,42000,129980,600,0.09941855,7200,0.02945977
9279.377427,9,1,6000,0,0,600,67016.53307,51883.76754,129.7094188,0,31000,37510,85510,148210,62700,33000,115210,590,0.105645573,7080,0.032895572
9315.108585,9,1,6000,0,0,600,69178.35671,55126.50301,140.5185371,0,23000,30530,69530,141530,72000,30000,111530,600,0.104078795,7200,0.034170453
9352.644278,9,1,6000,0,0,600,72421.09218,58369.23848,129.7094188,0,28200,29610,133610,194710,61100,27000,167710,600,0.09941855,7200,0.026953059
9329.505405,9,1,6000,0,0,600,62692.88577,48641.03206,129.7094188,0,22000,26840,53840,118840,65000,42000,76840,590,0.112931474,7080,0.039001198
13123.66377,10,1,12000,1200,0,0,125385.7715,128628.507,0,-3242.735471,0,8000,8000,519800,511800,146200,373600,1216,0.116376841,14592,0.022616742
